id,grade,grade_suffix,coating,finish,surface_type,surface_protection,form,thickness_min,thickness_max,width_min,width_max,length_min,height_min,height_max,weight_min,weight_max,inner_diameter_min,inner_diameter_max,outer_diameter_min,outer_diameter_max,yield_strength_min,yield_strength_max,tensile_strength_min,tensile_strength_max,grade_norm,Grade/Material,UNS_No,Steel_No,Standards,Carbon (C),Manganese (Mn),Silicon (Si),Sulfur (S),Phosphorus (P),Chromium (Cr),Nickel (Ni),Molybdenum (Mo),Vanadium (V),Tungsten (W),Cobalt (Co),Copper (Cu),Aluminum (Al),Titanium (Ti),Niobium (Nb),Boron (B),Nitrogen (N),Tensile strength (Rm),Yield strength (Re or Rp0.2),Elongation (A%),Reduction of area (Z%),"Hardness (HB, HV, HRC)",Impact toughness (Charpy V-notch),Fatigue limit,Creep resistance,Source_Pages,Application,Category,Nb + V + Ti (Others),Coating,Carbon (C)_min,Carbon (C)_max,Carbon (C)_mid,Manganese (Mn)_min,Manganese (Mn)_max,Manganese (Mn)_mid,Silicon (Si)_min,Silicon (Si)_max,Silicon (Si)_mid,Sulfur (S)_min,Sulfur (S)_max,Sulfur (S)_mid,Phosphorus (P)_min,Phosphorus (P)_max,Phosphorus (P)_mid,Tensile strength (Rm)_min,Tensile strength (Rm)_max,Tensile strength (Rm)_mid,Yield strength (Re or Rp0.2)_min,Yield strength (Re or Rp0.2)_max,Yield strength (Re or Rp0.2)_mid,missing_ref,cluster,pca1,pca2
c09c778a-d5c2-4dec-a3e8-e99f28065b97,DX51D,,AS120,Aluminized (+AS/+AL),Conventional surface (A),Oiled (O),Coils,0.7,0.7,1000.0,,,,,,,,,,,,,,,dx51d,DX51D,,,EN 10346:2015,≤0.12,≤0.60,,≤0.045,≤0.120,,,,,,,,≥0.010,,,,,270-500 MPa,≤350 MPa,≥22%,,,,,,Standard Specifications,Galvanized steel for forming,Galvanized Steel,,Hot-dip galvanized,0.12,0.12,0.12,0.6,0.6,0.6,,,,0.045,0.045,0.045,0.12,0.12,0.12,270.0,500.0,385.0,350.0,350.0,350.0,False,2,-1.42690469207515,2.100897755111505
d41aea8a-0c5a-47d5-b389-d0593bfe32cb,S235JR,,,,,,Coils,1.6,1.6,1500.0,1500.0,,,,1000000.0,1000000.0,,,,,,,,,s235jr,S235JR,,,EN 10025-2:2019,≤0.17,≤1.40,≤0.40,≤0.035,≤0.035,,,,,,,,,,,,≤0.012,360-510 MPa,≥235 MPa,≥26%,,,27J at 20°C,,,Standard Specifications,General structural steels,Structural Steel,,,0.17,0.17,0.17,1.4,1.4,1.4,0.4,0.4,0.4,0.035,0.035,0.035,0.035,0.035,0.035,360.0,510.0,435.0,235.0,235.0,235.0,False,4,0.5047046803660714,-0.37798835946188414
1b2f9cc9-f2a2-4fb2-894a-32264077d6fe,DC01,,,,,,Coils,0.3,0.3,1250.0,1250.0,,,,500000.0,500000.0,,,,,,,,,dc01,DC01,,,EN 10130:2006,≤0.12,≤0.60,,≤0.045,≤0.045,,,,,,,,,,,,,270-410 MPa,≤280 MPa,≥28%,,,,,,Standard Specifications,"Cold forming, deep drawing",Cold Rolled Steel,,,0.12,0.12,0.12,0.6,0.6,0.6,,,,0.045,0.045,0.045,0.045,0.045,0.045,270.0,410.0,340.0,280.0,280.0,280.0,False,2,-1.229965838605799,0.2996185188105834
ff41f06c-3b42-4ca1-837e-6b6fa5c7e16b,S350GD,,ZM310,,,,Coils,2.1,2.1,1250.0,1250.0,,,,1000000.0,1000000.0,,,,,,,,,s350gd,S350GD,,,EN 10346:2015,≤0.25,≤1.50,,≤0.045,≤0.120,,,,,,,,≥0.010,,,,,420-580 MPa,≥350 MPa,≥16%,,,,,,Standard Specifications,High strength galvanized steel,Galvanized Steel,,Hot-dip galvanized,0.25,0.25,0.25,1.5,1.5,1.5,,,,0.045,0.045,0.045,0.12,0.12,0.12,420.0,580.0,500.0,350.0,350.0,350.0,False,2,0.04512467226034947,2.4303990746717585
075eeb54-1322-4596-bad4-1ae3cd902c35,S55GD,,ZM620,,,,Plates,3.0,3.0,1250.0,1250.0,,,,500000.0,500000.0,,,,,,,,,s55gd,S55GD,,,EN 10346:2015,≤0.25,≤1.60,,≤0.045,≤0.120,,,,,,,,≥0.010,,,,,500-680 MPa,≥550 MPa,≥12%,,,,,,Standard Specifications,High strength galvanized steel,Galvanized Steel,,Hot-dip galvanized,0.25,0.25,0.25,1.6,1.6,1.6,,,,0.045,0.045,0.045,0.12,0.12,0.12,500.0,680.0,590.0,550.0,550.0,550.0,False,2,0.8872505521127003,2.7725787604634378
e242fac5-693f-4e9d-9cd9-f70f07133c0f,S280,,,,,,Sheets,0.55,0.65,1355.0,1355.0,,,,20000.0,20000.0,,,,,,,,,s280,S280,,,EN 10025-2:2019,≤0.21,≤1.50,≤0.40,≤0.035,≤0.035,,,,,,,,,,,,,410-560 MPa,≥280 MPa,≥23%,,,,,,Standard Specifications,Structural steel,Structural Steel,,,0.21,0.21,0.21,1.5,1.5,1.5,0.4,0.4,0.4,0.035,0.035,0.035,0.035,0.035,0.035,410.0,560.0,485.0,280.0,280.0,280.0,False,4,0.9620456361477217,-0.17383311185085315
a3cf6145-e60b-4ef5-88eb-9b999f6f456c,S280,,,,,,Sheets,0.75,0.85,1125.0,1125.0,,,,40000.0,40000.0,,,,,,,,,s280,S280,,,EN 10025-2:2019,≤0.21,≤1.50,≤0.40,≤0.035,≤0.035,,,,,,,,,,,,,410-560 MPa,≥280 MPa,≥23%,,,,,,Standard Specifications,Structural steel,Structural Steel,,,0.21,0.21,0.21,1.5,1.5,1.5,0.4,0.4,0.4,0.035,0.035,0.035,0.035,0.035,0.035,410.0,560.0,485.0,280.0,280.0,280.0,False,4,0.9620456361477217,-0.17383311185085315
8fc148ef-3907-4266-ac11-1b1caf772107,S280,,,,,,Sheets,0.75,0.85,1115.0,1115.0,,,,20000.0,20000.0,,,,,,,,,s280,S280,,,EN 10025-2:2019,≤0.21,≤1.50,≤0.40,≤0.035,≤0.035,,,,,,,,,,,,,410-560 MPa,≥280 MPa,≥23%,,,,,,Standard Specifications,Structural steel,Structural Steel,,,0.21,0.21,0.21,1.5,1.5,1.5,0.4,0.4,0.4,0.035,0.035,0.035,0.035,0.035,0.035,410.0,560.0,485.0,280.0,280.0,280.0,False,4,0.9620456361477217,-0.17383311185085315
87ce2659-6947-42ad-b1db-74563d68adb4,S460MC,,,Oiled,,,Coils,,,,1520.0,,,,,25000.0,610.0,610.0,,,,,,610.0,s460mc,S460MC,,,EN 10149-2:2013,≤0.12,≤1.70,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,520-670 MPa,≥460 MPa,≥17%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,≤0.22,,0.12,0.12,0.12,1.7,1.7,1.7,0.5,0.5,0.5,0.015,0.015,0.015,0.025,0.025,0.025,520.0,670.0,595.0,460.0,460.0,460.0,False,4,1.810073681803927,-0.7397780986931868
95dbfdef-0c0e-4677-9b11-ac2318981e4e,S355,,,Oiled,,,Coils,,,,1520.0,,,,,25000.0,610.0,610.0,,,,,,580.0,s355,S355,,,EN 10025-2:2019,≤0.24,≤1.60,≤0.55,≤0.035,≤0.035,,,,,,,,,,,,≤0.012,470-630 MPa,≥355 MPa,≥22%,,,,,,Standard Specifications,General structural steel,Structural Steel,,,0.24,0.24,0.24,1.6,1.6,1.6,0.55,0.55,0.55,0.035,0.035,0.035,0.035,0.035,0.035,470.0,630.0,550.0,355.0,355.0,355.0,False,4,1.7513298954820002,-0.02476233355181973
1b636cb7-9acc-4872-9c4d-e99af92409b7,S420,,,Oiled,,,Coils,,,,1520.0,,,,,25000.0,610.0,610.0,,,,,,580.0,s420,S420,,,EN 10025-3:2019,≤0.20,1.00-1.70,≤0.50,≤0.025,≤0.030,≤0.30,≤0.50,≤0.10,,,,,,,,,,520-680 MPa,≥420 MPa,≥19%,,,,,,Standard Specifications,High strength structural steel,High Strength Steel,,,0.2,0.2,0.2,1.0,1.7,1.35,0.5,0.5,0.5,0.025,0.025,0.025,0.03,0.03,0.03,520.0,680.0,600.0,420.0,420.0,420.0,False,4,1.6363763770929198,-0.2628790848795386
6462ec09-b7b4-4080-95f3-3233a0eccaa9,S220GD,,AZM430,,,,Sheets,3.0,3.0,1250.0,1250.0,,,,10000.0,10000.0,,,,,,,,,s220gd,S220GD,,,EN 10346:2015,≤0.13,≤0.60,,≤0.045,≤0.100,,,,,,,,≥0.010,,,,,300-480 MPa,≥220 MPa,≥20%,,,,,,Standard Specifications,Structural galvanized steel,Galvanized Steel,,Hot-dip galvanized,0.13,0.13,0.13,0.6,0.6,0.6,,,,0.045,0.045,0.045,0.1,0.1,0.1,300.0,480.0,390.0,220.0,220.0,220.0,False,2,-1.552374209461572,1.4217381760771879
b7d52fa6-dcfd-4adf-9024-0dc32ce28686,S320GD,,AZM430,,,,Sheets,3.0,3.0,1250.0,1250.0,,,,10000.0,10000.0,,,,,,,,,s320gd,S320GD,,,EN 10346:2015,≤0.20,≤1.20,,≤0.045,≤0.100,,,,,,,,≥0.010,,,,,390-540 MPa,≥320 MPa,≥17%,,,,,,Standard Specifications,Structural galvanized steel,Galvanized Steel,,Hot-dip galvanized,0.2,0.2,0.2,1.2,1.2,1.2,,,,0.045,0.045,0.045,0.1,0.1,0.1,390.0,540.0,465.0,320.0,320.0,320.0,False,2,-0.41195466310852374,1.8282762495983085
bcbbd605-d462-499e-9e80-95c63737b99d,S235JR,,,,,Oiled,,,,,,,,,,25000.0,610.0,610.0,,,,,,,s235jr,S235JR,,,EN 10025-2:2019,≤0.17,≤1.40,≤0.40,≤0.035,≤0.035,,,,,,,,,,,,≤0.012,360-510 MPa,≥235 MPa,≥26%,,,27J at 20°C,,,Standard Specifications,General structural steels,Structural Steel,,,0.17,0.17,0.17,1.4,1.4,1.4,0.4,0.4,0.4,0.035,0.035,0.035,0.035,0.035,0.035,360.0,510.0,435.0,235.0,235.0,235.0,False,4,0.5378953358617299,-0.38829208646264934
90746b8f-f625-49a8-a957-a482c9de1816,DD11,,,Oiled,,,Coils,2.4,2.6,610.0,610.0,,,,,25000.0,,,,,,,300.0,360.0,dd11,DD11,,,EN 10111:2008,≤0.12,≤0.60,,≤0.045,≤0.045,,,,,,,,,,,,,270-410 MPa,≤380 MPa,≥28%,,,,,,Standard Specifications,General cold forming,Cold Rolled Steel,,,0.12,0.12,0.12,0.6,0.6,0.6,,,,0.045,0.045,0.045,0.045,0.045,0.045,270.0,410.0,340.0,380.0,380.0,380.0,False,2,-0.9468590716647858,0.49637047572903076
36361daf-97cc-45e9-8ba2-ab13ece493a4,S355,,,Hot Rolled,,,Plates,15.0,15.0,1500.0,1500.0,3000.0,3000.0,,,24000.0,,,,,,,,,s355,S355,,,EN 10025-2:2019,≤0.24,≤1.60,≤0.55,≤0.035,≤0.035,,,,,,,,,,,,≤0.012,470-630 MPa,≥355 MPa,≥22%,,,,,,Standard Specifications,General structural steel,Structural Steel,,,0.24,0.24,0.24,1.6,1.6,1.6,0.55,0.55,0.55,0.035,0.035,0.035,0.035,0.035,0.035,470.0,630.0,550.0,355.0,355.0,355.0,False,4,1.7976447380144864,-0.02994169334900097
9a0c6e95-c190-418b-a255-25f7774dac65,S355,,,Hot Rolled,,,Heavy Plates,25.0,25.0,1500.0,1500.0,3000.0,3000.0,,,24000.0,,,,,,,,,s355,S355,,,EN 10025-2:2019,≤0.24,≤1.60,≤0.55,≤0.035,≤0.035,,,,,,,,,,,,≤0.012,470-630 MPa,≥355 MPa,≥22%,,,,,,Standard Specifications,General structural steel,Structural Steel,,,0.24,0.24,0.24,1.6,1.6,1.6,0.55,0.55,0.55,0.035,0.035,0.035,0.035,0.035,0.035,470.0,630.0,550.0,355.0,355.0,355.0,False,4,1.7774194102339944,-0.022025994272193858
54439e37-9ca6-476c-825a-0304a9dfcb26,DC01,,ZE25/25,Electro-Galvanized (+ZE),,Anti-Corrosion Protection (ACP),Coils,1.0,1.0,1250.0,1300.0,,,,,,,,,,,,,,dc01,DC01,,,EN 10130:2006,≤0.12,≤0.60,,≤0.045,≤0.045,,,,,,,,,,,,,270-410 MPa,≤280 MPa,≥28%,,,,,,Standard Specifications,"Cold forming, deep drawing",Cold Rolled Steel,,,0.12,0.12,0.12,0.6,0.6,0.6,,,,0.045,0.045,0.045,0.045,0.045,0.045,270.0,410.0,340.0,280.0,280.0,280.0,False,2,-1.3807893497208428,0.5367002410697383
75bca8ed-de31-4780-bd89-5e43386fe17c,S355MC,,,,,,Coils,7.8,8.1,1270.0,,,,,,,,,,,,,,,s355mc,S355MC,,,EN 10149-2:2013,≤0.12,≤1.50,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,430-550 MPa,≥355 MPa,≥22%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,,,0.12,0.12,0.12,1.5,1.5,1.5,0.5,0.5,0.5,0.015,0.015,0.015,0.025,0.025,0.025,430.0,550.0,490.0,355.0,355.0,355.0,False,4,1.1358940973192138,-1.033201065422759
8a84f5fb-accb-4950-81cb-b0a9c8178fd8,S500MC,,,,,,Coils,8.0,8.0,,,,,,,,,,,,,,,,s500mc,S500MC,,,EN 10149-2:2013,≤0.12,≤1.70,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,550-700 MPa,≥500 MPa,≥14%,,,,,,Standard Specifications,"Cold forming, automotive",Microalloyed Steel,≤0.22,,0.12,0.12,0.12,1.7,1.7,1.7,0.5,0.5,0.5,0.015,0.015,0.015,0.025,0.025,0.025,550.0,700.0,625.0,500.0,500.0,500.0,False,1,1.9476827594259298,-0.7120170021307819
8d5b290d-49bb-4416-b941-f0791a82b1d7,S500MC,,,Hot Rolled,,,Sheets,5.5,5.5,80.0,80.0,200.0,200.0,,,,,,,,,,,,s500mc,S500MC,,,EN 10149-2:2013,≤0.12,≤1.70,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,550-700 MPa,≥500 MPa,≥14%,,,,,,Standard Specifications,"Cold forming, automotive",Microalloyed Steel,≤0.22,,0.12,0.12,0.12,1.7,1.7,1.7,0.5,0.5,0.5,0.015,0.015,0.015,0.025,0.025,0.025,550.0,700.0,625.0,500.0,500.0,500.0,False,1,1.9850746764987537,-0.6649264767953728
2125ac29-9f0a-4622-b3eb-8420e853882c,S420MC,,,Hot Rolled,,,Sheets,2.75,2.75,80.0,80.0,200.0,200.0,,,,,,,,,,,,s420mc,S420MC,,,EN 10149-2:2013,≤0.12,≤1.60,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,480-620 MPa,≥420 MPa,≥19%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,≤0.22,,0.12,0.12,0.12,1.6,1.6,1.6,0.5,0.5,0.5,0.015,0.015,0.015,0.025,0.025,0.025,480.0,620.0,550.0,420.0,420.0,420.0,False,4,1.5447940341774058,-0.8424242103379812
bffc873b-e610-44c5-bb7f-c383642c5c7e,S355MC,,,,,Oiled (O),Sheets,5.0,5.0,,,,,,25000.0,25000.0,,,,,,,,,s355mc,S355MC,,,EN 10149-2:2013,≤0.12,≤1.50,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,430-550 MPa,≥355 MPa,≥22%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,,,0.12,0.12,0.12,1.5,1.5,1.5,0.5,0.5,0.5,0.015,0.015,0.015,0.025,0.025,0.025,430.0,550.0,490.0,355.0,355.0,355.0,False,4,1.1613624319911455,-1.0467674003063772
75d5e1ce-8682-4374-b3ee-11ff3a122104,S355MC,,,,,,Sheets,6.0,6.0,1500.0,1500.0,,,,25000.0,25000.0,,,,,,,,,s355mc,S355MC,,,EN 10149-2:2013,≤0.12,≤1.50,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,430-550 MPa,≥355 MPa,≥22%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,,,0.12,0.12,0.12,1.5,1.5,1.5,0.5,0.5,0.5,0.015,0.015,0.015,0.025,0.025,0.025,430.0,550.0,490.0,355.0,355.0,355.0,False,4,1.1613624319911455,-1.0467674003063772
8761157a-0b6f-4821-a352-10d6faf51505,DD11,,,Hot Rolled,,Pickled and Oiled,Coils,3.5,3.7,,1520.0,,,,,25000.0,610.0,610.0,,,,,,,dd11,DD11,,,EN 10111:2008,≤0.12,≤0.60,,≤0.045,≤0.045,,,,,,,,,,,,,270-410 MPa,≤380 MPa,≥28%,,,,,,Standard Specifications,General cold forming,Cold Rolled Steel,,,0.12,0.12,0.12,0.6,0.6,0.6,,,,0.045,0.045,0.045,0.045,0.045,0.045,270.0,410.0,340.0,380.0,380.0,380.0,False,2,-0.9606144384857656,0.5029028752972216
807c5103-ccd5-4c18-8bc7-3a69d6c093c0,S235JR,,,Hot Rolled,,Pickled and Oiled,Coils,3.5,3.7,,1520.0,,,,,25000.0,610.0,610.0,,,,,,,s235jr,S235JR,,,EN 10025-2:2019,≤0.17,≤1.40,≤0.40,≤0.035,≤0.035,,,,,,,,,,,,≤0.012,360-510 MPa,≥235 MPa,≥26%,,,27J at 20°C,,,Standard Specifications,General structural steels,Structural Steel,,,0.17,0.17,0.17,1.4,1.4,1.4,0.4,0.4,0.4,0.035,0.035,0.035,0.035,0.035,0.035,360.0,510.0,435.0,235.0,235.0,235.0,False,4,0.5166282627669642,-0.3173314992428573
d0cbf874-020f-4a43-85f3-e136f09ee1da,HX420LAD,,Z100,Hot-dip Galvanized (+Z),"Minimized spangle, improved surface (MB)",Oiled (O),Coils,1.37,1.63,1600.0,,,,,40000.0,40000.0,,,,,,,,,hx420lad,HX420LAD,,,Automotive specification,≤0.12,0.70-1.60,≤0.50,≤0.015,≤0.025,,,,,,,,0.015-0.070,,,,,480-620 MPa,≥420 MPa,≥23%,,,,,,Standard Specifications,Automotive HSLA with improved drawability,HSLA Steel,,,0.12,0.12,0.12,0.7,1.6,1.15,0.5,0.5,0.5,0.015,0.015,0.015,0.025,0.025,0.025,480.0,620.0,550.0,420.0,420.0,420.0,False,4,0.9665753864865739,-0.6267927659113818
0859ccb4-cfe1-4930-aaeb-63fc31b5844e,DD12,,,Hot Rolled,,,Coils,3.6,4.0,,,,,,,,,,,,,,,,dd12,DD12,,,EN 10111:2008,≤0.10,≤0.45,,≤0.035,≤0.035,,,,,,,,,,,,,270-410 MPa,≤280 MPa,≥28%,,,,,,Standard Specifications,Drawing quality steel,Cold Rolled Steel,,,0.1,0.1,0.1,0.45,0.45,0.45,,,,0.035,0.035,0.035,0.035,0.035,0.035,270.0,410.0,340.0,280.0,280.0,280.0,False,2,-1.33728550807056,-0.10129904907093774
11507d39-b030-464d-95d4-d3ebbb0545a7,DX51D,,AS100,Aluminized (+AS/+AL),,Dry,Coils,2.0,2.0,1500.0,,,,,20000.0,24000.0,,,,,,,,,dx51d,DX51D,,,EN 10346:2015,≤0.12,≤0.60,,≤0.045,≤0.120,,,,,,,,≥0.010,,,,,270-500 MPa,≤350 MPa,≥22%,,,,,,Standard Specifications,Galvanized steel for forming,Galvanized Steel,,Hot-dip galvanized,0.12,0.12,0.12,0.6,0.6,0.6,,,,0.045,0.045,0.045,0.12,0.12,0.12,270.0,500.0,385.0,350.0,350.0,350.0,False,2,-1.3815948690994622,2.0472401541166687
c84fd909-5885-4672-b8ca-0bc291cda986,S355MC,,,Hot Rolled,,Oiled (O),Coils,6.0,6.0,1500.0,1500.0,,,,25000.0,25000.0,,,,,,,,,s355mc,S355MC,,,EN 10149-2:2013,≤0.12,≤1.50,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,430-550 MPa,≥355 MPa,≥22%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,,,0.12,0.12,0.12,1.5,1.5,1.5,0.5,0.5,0.5,0.015,0.015,0.015,0.025,0.025,0.025,430.0,550.0,490.0,355.0,355.0,355.0,False,4,1.1478176797201065,-0.9725442052037321
f6f8a007-7d2e-4e3e-89bd-3fc5709682f4,S500MC,,,Hot Rolled,,,Coils,7.0,8.0,,,,,,,,,,,,,,,,s500mc,S500MC,,,EN 10149-2:2013,≤0.12,≤1.70,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,550-700 MPa,≥500 MPa,≥14%,,,,,,Standard Specifications,"Cold forming, automotive",Microalloyed Steel,≤0.22,,0.12,0.12,0.12,1.7,1.7,1.7,0.5,0.5,0.5,0.015,0.015,0.015,0.025,0.025,0.025,550.0,700.0,625.0,500.0,500.0,500.0,False,1,1.9596063418268226,-0.6513601419117547
c9bf28ea-da72-42e3-9721-73dd2d6c03e9,DX51D,,AS120,Aluminized (+AS/+AL),,Lightly Oiled (L),Coils,2.0,2.0,1500.0,,,,,20000.0,24000.0,,,,,,,,,dx51d,DX51D,,,EN 10346:2015,≤0.12,≤0.60,,≤0.045,≤0.120,,,,,,,,≥0.010,,,,,270-500 MPa,≤350 MPa,≥22%,,,,,,Standard Specifications,Galvanized steel for forming,Galvanized Steel,,Hot-dip galvanized,0.12,0.12,0.12,0.6,0.6,0.6,,,,0.045,0.045,0.045,0.12,0.12,0.12,270.0,500.0,385.0,350.0,350.0,350.0,False,2,-1.3840986737076881,2.0514567662056478
00957f2f-a340-4843-9ed8-a70ce4848bae,HC550LA,,,,,,Coils,,,,,,,,,,,,,,,,,,hc550la,HC550LA,,,Automotive specification,≤0.12,0.80-1.80,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,0.015-0.070,≤0.15,≤0.09,,,600-760 MPa,≥550 MPa,≥17%,,,,,,Standard Specifications,Automotive high strength low alloy,HSLA Steel,,,0.12,0.12,0.12,0.8,1.8,1.3,0.5,0.5,0.5,0.015,0.015,0.015,0.025,0.025,0.025,600.0,760.0,680.0,550.0,550.0,550.0,False,1,1.8527930961499584,-0.6004105887543948
d1ce345d-8cb5-44b2-9013-3c5f4a809052,S315MC,,,,,,Coils,,,,,,,,,,,,,,,,,,s315mc,S315MC,,,EN 10149-2:2013,≤0.12,≤1.40,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,390-510 MPa,≥315 MPa,≥24%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,,,0.12,0.12,0.12,1.4,1.4,1.4,0.5,0.5,0.5,0.015,0.015,0.015,0.025,0.025,0.025,390.0,510.0,450.0,315.0,315.0,315.0,False,4,0.8689542984677766,-1.1246741486344272
77988b8f-8a58-4dc2-9b92-8b7d4c0254b4,S700MC,,,,,,Coils,,,,,,,,,,,,,,,,,,s700mc,S700MC,,,EN 10149-2:2013,≤0.12,≤2.10,≤0.60,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,750-950 MPa,≥700 MPa,≥12%,,,,,,Standard Specifications,"Cold forming, automotive, high strength applications",Microalloyed Steel,≤0.22,,0.12,0.12,0.12,2.1,2.1,2.1,0.6,0.6,0.6,0.015,0.015,0.015,0.025,0.025,0.025,750.0,950.0,850.0,700.0,700.0,700.0,False,1,3.437635150065027,-0.34449038918357194
efad167d-ff24-4216-af83-e231f3db57eb,S235JR,,,,,,Strips,,,,,,,,,,,,,,,,,,s235jr,S235JR,,,EN 10025-2:2019,≤0.17,≤1.40,≤0.40,≤0.035,≤0.035,,,,,,,,,,,,≤0.012,360-510 MPa,≥235 MPa,≥26%,,,27J at 20°C,,,Standard Specifications,General structural steels,Structural Steel,,,0.17,0.17,0.17,1.4,1.4,1.4,0.4,0.4,0.4,0.035,0.035,0.035,0.035,0.035,0.035,360.0,510.0,435.0,235.0,235.0,235.0,False,4,0.5405483655668978,-0.38584968865140196
ada2d439-02d7-4b2d-b1fb-3aeae9a73334,DX51,,,,,,Coils,,,,,,,,,,,,,,,,,,dx51,DX51,,,EN 10346:2015,≤0.12,≤0.60,,≤0.045,≤0.120,,,,,,,,≥0.010,,,,,270-500 MPa,≤350 MPa,≥22%,,,,,,Standard Specifications,Galvanized steel for forming,Galvanized Steel,,Hot-dip galvanized,0.12,0.12,0.12,0.6,0.6,0.6,,,,0.045,0.045,0.045,0.12,0.12,0.12,270.0,500.0,385.0,350.0,350.0,350.0,False,2,-1.2559122737982664,1.808837865762953
1c6c26ac-9e1e-450a-b260-f1cfc4825d8e,DX52,,,,,,Coils,,,,,,,,,,,,,,,,,,dx52,DX52,,,EN 10346:2015,≤0.10,≤0.45,,≤0.035,≤0.100,,,,,,,,≥0.010,,,,,270-420 MPa,≤300 MPa,≥26%,,,,,,Standard Specifications,Galvanized steel for deep drawing,Galvanized Steel,,Hot-dip galvanized,0.1,0.1,0.1,0.45,0.45,0.45,,,,0.035,0.035,0.035,0.1,0.1,0.1,270.0,420.0,345.0,300.0,300.0,300.0,False,2,-1.5447424665677576,1.0598865097195707
99da9f39-2d62-4da9-993c-06c5eadcba5d,DX53,,,,,,Coils,,,,,,,,,,,,,,,,,,dx53,DX53,,,EN 10346:2015,≤0.08,≤0.40,,≤0.030,≤0.080,,,,,,,,≥0.010,,,,,270-380 MPa,≤260 MPa,≥30%,,,,,,Standard Specifications,Galvanized steel for extra deep drawing,Galvanized Steel,,Hot-dip galvanized,0.08,0.08,0.08,0.4,0.4,0.4,,,,0.03,0.03,0.03,0.08,0.08,0.08,270.0,380.0,325.0,260.0,260.0,260.0,False,2,-1.70032464948754,0.45368387277250927
994d6484-f42b-43db-909f-0de61a2999bf,DX54,,,,,,Coils,,,,,,,,,,,,,,,,,,dx54,DX54,,,EN 10346:2015,≤0.06,≤0.35,,≤0.025,≤0.060,,,,,,,,≥0.010,,,,,270-350 MPa,≤220 MPa,≥36%,,,,,,Standard Specifications,Galvanized ultra deep drawing,Galvanized Steel,,Hot-dip galvanized,0.06,0.06,0.06,0.35,0.35,0.35,,,,0.025,0.025,0.025,0.06,0.06,0.06,270.0,350.0,310.0,220.0,220.0,220.0,False,2,-1.8458540157812844,-0.14837967105684954
354f019f-8936-46c7-aa22-c7a3d399d21a,DX55,,,,,,Coils,,,,,,,,,,,,,,,,,,dx55,DX55,,,EN 10346:2015,≤0.04,≤0.30,,≤0.020,≤0.040,,,,,,,,≥0.010,,,,,270-330 MPa,≤200 MPa,≥38%,,,,,,Standard Specifications,Galvanized ultra deep drawing,Galvanized Steel,,Hot-dip galvanized,0.04,0.04,0.04,0.3,0.3,0.3,,,,0.02,0.02,0.02,0.04,0.04,0.04,270.0,330.0,300.0,200.0,200.0,200.0,False,0,-1.929845001905165,-0.717778622514987
ae9679ce-2349-45e2-bc4c-07e0d4babcc0,DX56,,,,,,Coils,,,,,,,,,,,,,,,,,,dx56,DX56,,,EN 10346:2015,≤0.02,≤0.25,,≤0.015,≤0.020,,,,,,,,≥0.010,,,,,270-310 MPa,≤180 MPa,≥40%,,,,,,Standard Specifications,Galvanized ultra deep drawing,Galvanized Steel,,Hot-dip galvanized,0.02,0.02,0.02,0.25,0.25,0.25,,,,0.015,0.015,0.015,0.02,0.02,0.02,270.0,310.0,290.0,180.0,180.0,180.0,False,0,-2.0138359880290464,-1.2871775739731253
